url,texto,o_que_e,o_que_vai_mudar,que_vantagens_traz,quando_entra_em_vigor,identificacao_diploma
https://data.dre.pt/eli/dec-lei/11/2022/01/12/p/dre,"O que é?
Este decreto-lei aprova o regime jurídico dos empréstimos participativos.
O que vai mudar?
Esta figura inovadora no regime nacional estabelece que a respetiva remuneração corresponde a uma participação nos resultados do mutuário (pessoa que recebe o empréstimo) e atribui o direito de conversão dos créditos em capital, verificadas as condições previstas na lei e no contrato de empréstimo.
Quem pode contratar?
Instituições de crédito e sociedades financeiras;
Organismos de investimento alternativo especializado de créditos, de capital de risco e de empreendedorismo social;
Sociedades de investimento mobiliário para fomento da economia.
A finalidade dos empréstimos participativos é fixada no contrato a celebrar entre as partes ou nas condições de emissão dos títulos representativos de dívida, que podem ser:
Financiamento de investimentos;
Reforço de fundo de maneio;
Reembolso de dívida anterior;
Qualquer outra finalidade acordada pelas partes, compatível com o objeto social ou política de investimento do mutuante (pessoa que empresta) e do mutuário, quando aplicável, e com a demais legislação aplicável.
Que vantagens traz?
Face à necessidade de promover a capitalização das empresas aumentando o seu nível de capitais próprios, um instrumento de quase-capital é muito relevante, atendendo à possibilidade de ser contabilizado, total ou parcialmente, como capital próprio.
Diversificação das fontes de financiamento das empresas.
Redução da dependência das empresas do financiamento bancário, com estruturas de capital mais equilibradas, nomeadamente facilitando o acesso das pequenas e médias empresas ao mercado de capitais.
Quando entra em vigor?
O presente decreto-lei entra em vigor no dia 13 de janeiro de 2022.",Este decreto-lei aprova o regime jurídico dos empréstimos participativos.,"Esta figura inovadora no regime nacional estabelece que a respetiva remuneração corresponde a uma participação nos resultados do mutuário (pessoa que recebe o empréstimo) e atribui o direito de conversão dos créditos em capital, verificadas as condições previstas na lei e no contrato de empréstimo.
Quem pode contratar?
Instituições de crédito e sociedades financeiras;
Organismos de investimento alternativo especializado de créditos, de capital de risco e de empreendedorismo social;
Sociedades de investimento mobiliário para fomento da economia.
A finalidade dos empréstimos participativos é fixada no contrato a celebrar entre as partes ou nas condições de emissão dos títulos representativos de dívida, que podem ser:
Financiamento de investimentos;
Reforço de fundo de maneio;
Reembolso de dívida anterior;
Qualquer outra finalidade acordada pelas partes, compatível com o objeto social ou política de investimento do mutuante (pessoa que empresta) e do mutuário, quando aplicável, e com a demais legislação aplicável.","Face à necessidade de promover a capitalização das empresas aumentando o seu nível de capitais próprios, um instrumento de quase-capital é muito relevante, atendendo à possibilidade de ser contabilizado, total ou parcialmente, como capital próprio.
Diversificação das fontes de financiamento das empresas.
Redução da dependência das empresas do financiamento bancário, com estruturas de capital mais equilibradas, nomeadamente facilitando o acesso das pequenas e médias empresas ao mercado de capitais.",O presente decreto-lei entra em vigor no dia 13 de janeiro de 2022.,"Decreto-Lei n.º 11/2022, de 12 de janeiro"
https://data.dre.pt/eli/dec-lei/12/2022/01/12/p/dre,"O que é?
Este decreto-lei altera os regimes jurídicos:
Do Fundo de Contragarantia Mútuo (Fundo);
Das sociedades de garantia mútua (SGM).
O que vai mudar?
Fundo de Contragarantia Mútuo
Passa-se a incluir como potenciais destinatárias de garantias individuais prestadas pelo Fundo as Mid Cap e Small Mid Cap.
Alteram-se o tipo de operações e a percentagem do capital que o Fundo pode garantir.
Alteram-se a composição e as competências do conselho geral, por forma a garantir uma maior agilidade na operacionalização do Fundo e dos seus instrumentos.
Atualiza-se ainda o modelo de fiscalização do Fundo, cujas contas passam a ter de ser certificadas por um revisor oficial de contas e a estar sujeitas à fiscalização pela Inspeção-Geral de Finanças.
Sociedades de garantia mútua
Procede-se à transformação do respetivo capital social para capital variável e da atribuição às SGM de um direito de aquisição das ações dos sócios beneficiários que não têm qualquer operação em curso há determinado período de tempo.
Que vantagens traz?
Este decreto-lei assegura que o Fundo e as SGM contribuam decisivamente para a promoção do investimento dinamizador do tecido empresarial, a criação de emprego e consequentemente o crescimento económico, essencialmente por via das componentes do investimento e das exportações.
Quando entra em vigor?
Este Decreto-Lei entra em vigor no dia 13 de janeiro de 2022.","Este decreto-lei altera os regimes jurídicos:
Do Fundo de Contragarantia Mútuo (Fundo);
Das sociedades de garantia mútua (SGM).","Fundo de Contragarantia Mútuo
Passa-se a incluir como potenciais destinatárias de garantias individuais prestadas pelo Fundo as Mid Cap e Small Mid Cap.
Alteram-se o tipo de operações e a percentagem do capital que o Fundo pode garantir.
Alteram-se a composição e as competências do conselho geral, por forma a garantir uma maior agilidade na operacionalização do Fundo e dos seus instrumentos.
Atualiza-se ainda o modelo de fiscalização do Fundo, cujas contas passam a ter de ser certificadas por um revisor oficial de contas e a estar sujeitas à fiscalização pela Inspeção-Geral de Finanças.
Sociedades de garantia mútua
Procede-se à transformação do respetivo capital social para capital variável e da atribuição às SGM de um direito de aquisição das ações dos sócios beneficiários que não têm qualquer operação em curso há determinado período de tempo.","Este decreto-lei assegura que o Fundo e as SGM contribuam decisivamente para a promoção do investimento dinamizador do tecido empresarial, a criação de emprego e consequentemente o crescimento económico, essencialmente por via das componentes do investimento e das exportações.",Este Decreto-Lei entra em vigor no dia 13 de janeiro de 2022.,"Decreto-Lei n.º 12/2022, de 12 de janeiro"
https://data.dre.pt/eli/dec-lei/9/2022/01/11/p/dre,"O que é?
Este decreto-lei executa, na ordem jurídica interna, o regulamento do Parlamento Europeu e do Conselho, que estabelece o regime da prestação de serviços portuários e regras comuns relativas à transparência financeira dos portos.
O que vai mudar?
Garantir a plena integração dos portos em cadeias logísticas e de transporte sem descontinuidades, aplicando-se às categorias de serviços portuários previstas no regulamento em todos os portos do continente, que integram a rede transeuropeia de transportes, como os portos de:
Leixões;
Aveiro;
Lisboa;
Setúbal;
Sines;
Portimão.
Consagra-se a definição dos procedimentos e mecanismos de execução do referido regulamento, designadamente os procedimentos de reclamação e o quadro de fiscalização e contraordenacional aplicável.
Da aplicação de coimas 40 % reverte para a entidade competente para a aplicação da coima, constituindo receita própria, sendo que os restantes 60 % revertem para o Estado.
Que vantagens traz?
Esta integração é essencial para o:
Crescimento; e
Para a utilização e o funcionamento mais eficientes da rede transeuropeia de transportes e do mercado interno.
Quando entra em vigor?
O presente decreto-lei entra em vigor no dia 12 de janeiro de 2022.","Este decreto-lei executa, na ordem jurídica interna, o regulamento do Parlamento Europeu e do Conselho, que estabelece o regime da prestação de serviços portuários e regras comuns relativas à transparência financeira dos portos.","Garantir a plena integração dos portos em cadeias logísticas e de transporte sem descontinuidades, aplicando-se às categorias de serviços portuários previstas no regulamento em todos os portos do continente, que integram a rede transeuropeia de transportes, como os portos de:
Leixões;
Aveiro;
Lisboa;
Setúbal;
Sines;
Portimão.
Consagra-se a definição dos procedimentos e mecanismos de execução do referido regulamento, designadamente os procedimentos de reclamação e o quadro de fiscalização e contraordenacional aplicável.
Da aplicação de coimas 40 % reverte para a entidade competente para a aplicação da coima, constituindo receita própria, sendo que os restantes 60 % revertem para o Estado.","Esta integração é essencial para o:
Crescimento; e
Para a utilização e o funcionamento mais eficientes da rede transeuropeia de transportes e do mercado interno.",O presente decreto-lei entra em vigor no dia 12 de janeiro de 2022.,"Decreto-Lei n.º 9/2022, de 11 de janeiro"
https://data.dre.pt/eli/dec-lei/10/2022/01/11/p/dre,"O que é?
O presente decreto-lei procede à alteração à norma aplicável aos laboratórios utilizados pelos organismos de avaliação da conformidade dos equipamentos marítimos.
O que vai mudar?
Passa a ser assegurado pelos organismos de avaliação da conformidade que os laboratórios de ensaio utilizados para fins de avaliação da conformidade satisfazem os requisitos da norma EN ISSO/IEC 17025:2017, na sua versão atual.
Que vantagens traz?
Este decreto-lei garante que os equipamentos instalados nos navios nacionais respeitam as normas internacionais.
Quando entra em vigor?
Este Decreto-Lei entra em vigor no dia 12 de janeiro de 2022 e produz efeitos desde o dia 31 de janeiro de 2022.",O presente decreto-lei procede à alteração à norma aplicável aos laboratórios utilizados pelos organismos de avaliação da conformidade dos equipamentos marítimos.,"Passa a ser assegurado pelos organismos de avaliação da conformidade que os laboratórios de ensaio utilizados para fins de avaliação da conformidade satisfazem os requisitos da norma EN ISSO/IEC 17025:2017, na sua versão atual.",Este decreto-lei garante que os equipamentos instalados nos navios nacionais respeitam as normas internacionais.,Este Decreto-Lei entra em vigor no dia 12 de janeiro de 2022 e produz efeitos desde o dia 31 de janeiro de 2022.,"Decreto-Lei n.º 10/2022, de 11 de janeiro"
https://data.dre.pt/eli/dec-lei/7/2022/01/10/p/dre,"O que é?
O presente decreto-lei procede à alteração que estabelece o quadro legal de transmissão definitiva dos estabelecimentos sociais integrados do Instituto de Segurança Social (ISS), situados no distrito de Lisboa, à Santa Casa da Misericórdia de Lisboa (SCML).
O que vai mudar?
O prazo para a cedência temporária dos estabelecimentos integrados do ISS à SCML é prolongado até 30 de setembro de 2023.
Que vantagens traz?
Este decreto-lei garante uma melhor participação entre o Estado e as entidades do setor social e solidário, permitindo dar às entidades mais tempo para concluir o processo de transferência definitiva de estabelecimentos integrados do ISS para entidades privadas sem fins lucrativos que prestam serviços sociais.
Quando entra em vigor?
O presente decreto-lei entra em vigor no dia 11 de janeiro e produz efeitos desde 30 de setembro de 2018.","O presente decreto-lei procede à alteração que estabelece o quadro legal de transmissão definitiva dos estabelecimentos sociais integrados do Instituto de Segurança Social (ISS), situados no distrito de Lisboa, à Santa Casa da Misericórdia de Lisboa (SCML).",O prazo para a cedência temporária dos estabelecimentos integrados do ISS à SCML é prolongado até 30 de setembro de 2023.,"Este decreto-lei garante uma melhor participação entre o Estado e as entidades do setor social e solidário, permitindo dar às entidades mais tempo para concluir o processo de transferência definitiva de estabelecimentos integrados do ISS para entidades privadas sem fins lucrativos que prestam serviços sociais.",O presente decreto-lei entra em vigor no dia 11 de janeiro e produz efeitos desde 30 de setembro de 2018.,"Decreto-Lei n.º 7/2022, de 10 de janeiro"
https://data.dre.pt/eli/decregul/1/2022/01/10/p/dre,"O que é?
Este diploma estabelece os termos e as condições do reconhecimento do estatuto do cuidador informal, bem como as medidas de apoio aos cuidadores informais e às pessoas cuidadas.
O que vai mudar?
Após o período de experiências-piloto em 30 concelhos, as medidas de apoio ao cuidador informal, como o descanso do cuidador, a promoção na integração no mercado de trabalho ou o subsídio de apoio ao cuidador informal passam agora a poder ser aplicadas em todo o território continental.
Entre as principais alterações está a simplificação do processo de reconhecimento e de atribuição do subsídio.
Alargamento destas medidas de apoio, nomeadamente de descanso do cuidador no âmbito da Rede Nacional de Cuidados Continuados em Saúde Mental e o alargamento das condições de acesso ao Estatuto.
No âmbito do subsídio de apoio ao cuidador informal, é majorado o subsídio relativo aos cuidadores informais inscritos no seguro social voluntário.
É disponibilizado aos cuidadores informais apoio técnico especializado, através dos profissionais de referência da saúde e da segurança social, nos termos a definir no Plano de Intervenção Específico (PIE).
Que vantagens traz?
Reconhecimento e valorização da função social dos cuidadores informais;
Aplicação das medidas de apoio ao cuidador informal e às pessoas cuidadas a todo o território continental;
Acompanhamento periódico por parte dos profissionais de referência da saúde e da segurança social;
Diminuição dos prazos de deferimento e eliminação de alguns documentos probatórios.
Quando entra em vigor?
Este Decreto Regulamentar entra em vigor no dia 11 de janeiro de 2022.","Este diploma estabelece os termos e as condições do reconhecimento do estatuto do cuidador informal, bem como as medidas de apoio aos cuidadores informais e às pessoas cuidadas.","Após o período de experiências-piloto em 30 concelhos, as medidas de apoio ao cuidador informal, como o descanso do cuidador, a promoção na integração no mercado de trabalho ou o subsídio de apoio ao cuidador informal passam agora a poder ser aplicadas em todo o território continental.
Entre as principais alterações está a simplificação do processo de reconhecimento e de atribuição do subsídio.
Alargamento destas medidas de apoio, nomeadamente de descanso do cuidador no âmbito da Rede Nacional de Cuidados Continuados em Saúde Mental e o alargamento das condições de acesso ao Estatuto.
No âmbito do subsídio de apoio ao cuidador informal, é majorado o subsídio relativo aos cuidadores informais inscritos no seguro social voluntário.
É disponibilizado aos cuidadores informais apoio técnico especializado, através dos profissionais de referência da saúde e da segurança social, nos termos a definir no Plano de Intervenção Específico (PIE).","Reconhecimento e valorização da função social dos cuidadores informais;
Aplicação das medidas de apoio ao cuidador informal e às pessoas cuidadas a todo o território continental;
Acompanhamento periódico por parte dos profissionais de referência da saúde e da segurança social;
Diminuição dos prazos de deferimento e eliminação de alguns documentos probatórios.",Este Decreto Regulamentar entra em vigor no dia 11 de janeiro de 2022.,"Decreto Regulamentar n.º 1/2022, de 10 de janeiro"
https://data.dre.pt/eli/dec-lei/8/2022/01/10/p/dre,"O que é?
Este decreto-lei atribui à Secretaria-Geral do Ministério da Administração Interna competências no que respeita à modernização e ampliação do Sistema Integrado das Redes de Emergência e Segurança de Portugal (SIRESP).
O que vai mudar?
A Secretaria-Geral passa a exercer as funções de entidade responsável pela execução material e financeira dos investimentos previstos no Plano de Recuperação e Resiliência (PRR).
O PRR prevê, entre outros, o investimento TD-C19- i04 — Infraestruturas críticas digitais eficientes, seguras e partilhadas, no qual se inclui um investimento de 36,5 milhões de euros.
Que vantagens traz?
Aumento da robustez, cobertura e capacidade da rede SIRESP, como ativo de referência nas comunicações de emergência e de segurança em Portugal, beneficiando do investimento em infraestruturas críticas digitais disponibilizado no PRR.
Implementar a redundância geográfica dos Centros de Comutação (MSO) e a redundância de transmissão entre as Estações Base rádio da Rede SIRESP em Portugal Continental.
Implementar a redundância da rede de transmissão entre as Estações Base rádio da Rede SIRESP na R.A. da Madeira e na R.A. dos Açores.
Quando entra em vigor?
Este Decreto-Lei entra em vigor no dia 11 de janeiro de 2022.",Este decreto-lei atribui à Secretaria-Geral do Ministério da Administração Interna competências no que respeita à modernização e ampliação do Sistema Integrado das Redes de Emergência e Segurança de Portugal (SIRESP).,"A Secretaria-Geral passa a exercer as funções de entidade responsável pela execução material e financeira dos investimentos previstos no Plano de Recuperação e Resiliência (PRR).
O PRR prevê, entre outros, o investimento TD-C19- i04 — Infraestruturas críticas digitais eficientes, seguras e partilhadas, no qual se inclui um investimento de 36,5 milhões de euros.","Aumento da robustez, cobertura e capacidade da rede SIRESP, como ativo de referência nas comunicações de emergência e de segurança em Portugal, beneficiando do investimento em infraestruturas críticas digitais disponibilizado no PRR.
Implementar a redundância geográfica dos Centros de Comutação (MSO) e a redundância de transmissão entre as Estações Base rádio da Rede SIRESP em Portugal Continental.
Implementar a redundância da rede de transmissão entre as Estações Base rádio da Rede SIRESP na R.A. da Madeira e na R.A. dos Açores.",Este Decreto-Lei entra em vigor no dia 11 de janeiro de 2022.,"Decreto-Lei n.º 8/2022, de 10 de janeiro"
https://data.dre.pt/eli/dec-lei/5/2022/01/07/p/dre,"O que é?
O presente decreto-lei altera o Sistema de Apoio à Reposição da Competitividade e Capacidades Produtivas (REPOR) nos municípios das regiões Norte e Centro afetados pelos incêndios ocorridos em 15 de outubro de 2017, encurtando o prazo durante o qual devem ser mantidos os investimentos realizados no âmbito do REPOR, afetos à atividade e na localização geográfica definida na operação.
O que vai mudar?
O presente decreto-lei encurta o prazo durante o qual devem ser mantidos os investimentos realizados no âmbito do REPOR afetos à atividade e na localização geográfica definida na operação.
Nesta fase de retoma económica, contribui-se para reforçar a tesouraria das empresas, assim como se proporciona aos agentes económicos as melhores condições para se adaptarem a novos modelos de consumo e produção, fortalecendo eventuais novos modelos de negócios que surgiram com a crise pandémica.
Que vantagens traz?
Este decreto-lei permite que novas opções de negócio possam ser concretizadas com maior rapidez, acompanhando a evolução da sociedade e aproveitando eventuais oportunidades criadas pela pandemia.
Quando entra em vigor?
Este Decreto-Lei entra em vigor no dia 8 de janeiro de 2022.","O presente decreto-lei altera o Sistema de Apoio à Reposição da Competitividade e Capacidades Produtivas (REPOR) nos municípios das regiões Norte e Centro afetados pelos incêndios ocorridos em 15 de outubro de 2017, encurtando o prazo durante o qual devem ser mantidos os investimentos realizados no âmbito do REPOR, afetos à atividade e na localização geográfica definida na operação.","O presente decreto-lei encurta o prazo durante o qual devem ser mantidos os investimentos realizados no âmbito do REPOR afetos à atividade e na localização geográfica definida na operação.
Nesta fase de retoma económica, contribui-se para reforçar a tesouraria das empresas, assim como se proporciona aos agentes económicos as melhores condições para se adaptarem a novos modelos de consumo e produção, fortalecendo eventuais novos modelos de negócios que surgiram com a crise pandémica.","Este decreto-lei permite que novas opções de negócio possam ser concretizadas com maior rapidez, acompanhando a evolução da sociedade e aproveitando eventuais oportunidades criadas pela pandemia.",Este Decreto-Lei entra em vigor no dia 8 de janeiro de 2022.,"Decreto-Lei n.º 5/2022, de 7 de janeiro"
https://data.dre.pt/eli/dec-lei/6/2022/01/07/p/dre,"O que é?
Este diploma fixa os efetivos das Forças Armadas, em todas as situações, para os anos de 2022, 2023 e 2024.
O que vai mudar?
Alteram-se os efetivos máximos nas Forças Armadas.
Os efetivos máximos autorizados passam a ser os seguintes:
Efetivos militares dos quadros permanentes, na situação de ativo, por ramos e postos, na estrutura orgânica das Forças Armadas, incluindo o Estado-Maior-General das Forças Armadas e formação para o ingresso nos quadros permanentes:
2022: 15559;
2023: 15575;
2024: 15591.
Efetivos militares dos quadros permanentes, na situação de ativo, por ramos e postos, fora da estrutura orgânica das Forças Armadas:
2022: 889;
2023: 899;
2024: 909.
Efetivos militares dos quadros permanentes, na situação de reserva na efetividade de serviço, por ramos e categorias, na estrutura orgânica das Forças Armadas, incluindo o Estado-Maior-General das Forças Armadas:
2022: 483;
2023: 483;
2024: 483.
Efetivos militares dos quadros permanentes, na situação de reserva na efetividade de serviço, por ramos e categorias, fora da estrutura orgânica das Forças Armadas:
2022: 279;
2023: 289;
2024: 299.
Efetivos estimados de militares dos quadros permanentes, na situação de reserva fora da efetividade de serviço, por ramos e categorias:
2022: 2743;
2023: 2724;
2024: 2722.
Efetivos militares em regime de voluntariado e em regime de contrato, incluindo em regime de contrato especial, por ramos e categoria, incluindo os que desempenham funções nas estruturas do Estado-Maior-General das Forças Armadas:
2022: 13497;
2023: 13510;
2024: 13523.
Que vantagens traz?
Este diploma assenta numa gestão criteriosa por parte dos ramos das Forças Armadas, permitindo uma aproximação às necessidades estruturais e às atividades das Forças Armadas previstas para os anos de 2022, 2023 e 2024.
Quando entra em vigor?
Este Decreto-Lei entra em vigor no dia 8 de janeiro de 2022.","Este diploma fixa os efetivos das Forças Armadas, em todas as situações, para os anos de 2022, 2023 e 2024.","Alteram-se os efetivos máximos nas Forças Armadas.
Os efetivos máximos autorizados passam a ser os seguintes:
Efetivos militares dos quadros permanentes, na situação de ativo, por ramos e postos, na estrutura orgânica das Forças Armadas, incluindo o Estado-Maior-General das Forças Armadas e formação para o ingresso nos quadros permanentes:
2022: 15559;
2023: 15575;
2024: 15591.
Efetivos militares dos quadros permanentes, na situação de ativo, por ramos e postos, fora da estrutura orgânica das Forças Armadas:
2022: 889;
2023: 899;
2024: 909.
Efetivos militares dos quadros permanentes, na situação de reserva na efetividade de serviço, por ramos e categorias, na estrutura orgânica das Forças Armadas, incluindo o Estado-Maior-General das Forças Armadas:
2022: 483;
2023: 483;
2024: 483.
Efetivos militares dos quadros permanentes, na situação de reserva na efetividade de serviço, por ramos e categorias, fora da estrutura orgânica das Forças Armadas:
2022: 279;
2023: 289;
2024: 299.
Efetivos estimados de militares dos quadros permanentes, na situação de reserva fora da efetividade de serviço, por ramos e categorias:
2022: 2743;
2023: 2724;
2024: 2722.
Efetivos militares em regime de voluntariado e em regime de contrato, incluindo em regime de contrato especial, por ramos e categoria, incluindo os que desempenham funções nas estruturas do Estado-Maior-General das Forças Armadas:
2022: 13497;
2023: 13510;
2024: 13523.","Este diploma assenta numa gestão criteriosa por parte dos ramos das Forças Armadas, permitindo uma aproximação às necessidades estruturais e às atividades das Forças Armadas previstas para os anos de 2022, 2023 e 2024.",Este Decreto-Lei entra em vigor no dia 8 de janeiro de 2022.,"Decreto-Lei n.º 6/2022, de 7 de janeiro"
https://data.dre.pt/eli/dec-lei/2/2022/01/04/p/dre,"O que é?
Este decreto-lei altera o regime jurídico aplicável às normas técnicas relativas a definições, classificação, composição e características das cervejas, regras de acondicionamento e rotulagem, bem como os respetivos métodos de análise e amostragem.
O que vai mudar?
Clarifica-se que compete à Autoridade de Segurança Alimentar e Económica (ASAE) a fiscalização do cumprimento das normas constantes neste decreto-lei.
São estabelecidos os regimes sancionatórios e de fiscalização aplicáveis à violação das normas que regem as atividades de fabrico, rotulagem e comercialização das cervejas.
Constituem contraordenação económica grave:
O fabrico ou a comercialização de produtos que não cumpram as normas técnicas relativas à definição, ingredientes e características das cervejas constantes neste decreto-lei;
A comercialização de produtos cuja rotulagem não cumpra as normas técnicas relativas à rotulagem das cervejas, constantes neste decreto-lei.
A instrução dos processos de contraordenação compete à ASAE, sendo que a aplicação das coimas e sanções acessórias compete ao inspetor-geral da ASAE.
Podem ser aplicadas, para além da coima, as seguintes sanções acessórias:
Perda de objetos pertencentes ao agente;
Suspensão da comercialização do produto.
Que vantagens traz?
Este decreto-lei ao alterar o regime jurídico que estabelece as características e regras de produção, denominação legal e comercialização e regras de rotulagem das cervejas, adequa-o ao novo regime jurídico das contraordenações económicas contribuindo para uma maior harmonização em matéria contraordenacional aplicável aos operadores económicos.
Reforça a tutela dos diversos interesses em causa, nomeadamente no âmbito de uma maior certeza jurídica para os operadores económicos, bem como da necessária proteção do consumidor.
Quando entra em vigor?
Este decreto-lei entra em vigor no dia 5 de janeiro de 2022.","Este decreto-lei altera o regime jurídico aplicável às normas técnicas relativas a definições, classificação, composição e características das cervejas, regras de acondicionamento e rotulagem, bem como os respetivos métodos de análise e amostragem.","Clarifica-se que compete à Autoridade de Segurança Alimentar e Económica (ASAE) a fiscalização do cumprimento das normas constantes neste decreto-lei.
São estabelecidos os regimes sancionatórios e de fiscalização aplicáveis à violação das normas que regem as atividades de fabrico, rotulagem e comercialização das cervejas.
Constituem contraordenação económica grave:
O fabrico ou a comercialização de produtos que não cumpram as normas técnicas relativas à definição, ingredientes e características das cervejas constantes neste decreto-lei;
A comercialização de produtos cuja rotulagem não cumpra as normas técnicas relativas à rotulagem das cervejas, constantes neste decreto-lei.
A instrução dos processos de contraordenação compete à ASAE, sendo que a aplicação das coimas e sanções acessórias compete ao inspetor-geral da ASAE.
Podem ser aplicadas, para além da coima, as seguintes sanções acessórias:
Perda de objetos pertencentes ao agente;
Suspensão da comercialização do produto.","Este decreto-lei ao alterar o regime jurídico que estabelece as características e regras de produção, denominação legal e comercialização e regras de rotulagem das cervejas, adequa-o ao novo regime jurídico das contraordenações económicas contribuindo para uma maior harmonização em matéria contraordenacional aplicável aos operadores económicos.
Reforça a tutela dos diversos interesses em causa, nomeadamente no âmbito de uma maior certeza jurídica para os operadores económicos, bem como da necessária proteção do consumidor.",Este decreto-lei entra em vigor no dia 5 de janeiro de 2022.,"Decreto-Lei n.º 2/2022, de 4 de janeiro"
https://data.dre.pt/eli/dec-lei/3/2022/01/04/p/dre,"O que é?
Este decreto-lei estabelece a definição e uso do termo «couro» e seus derivados ou sinónimos como denominação da composição dos produtos fabricados e colocados no mercado nacional, a considerar na etiquetagem, marcação e publicitação dos materiais.
O que vai mudar?
Cria-se uma definição harmonizada do termo «couro», através da especificação de todas as características, bem como das normas técnicas a observar, e estabelece as condições em que aquele termo (ou os seus derivados) pode ser utilizado pelos produtores e fabricantes.
Proíbe-se a utilização dos termos «couro», «pele», «pele curtida», «couro revestido», entre outros, seus derivados ou sinónimos, como forma de designação de quaisquer outros materiais que não cumpram as características definidas, na venda e publicitação de produtos.
A fiscalização compete à Autoridade de Segurança Alimentar e Económica (ASAE) enquanto autoridade de fiscalização do mercado.
Que vantagens traz?
Contribui-se para uma concorrência leal entre os operadores económicos, privilegiando a escolha esclarecida e informada por parte dos consumidores.
Garante-se aos fabricantes os meios legais que lhes permitam evidenciar a autenticidade dos produtos que, direta ou indiretamente, colocam no mercado.
Quando entra em vigor?
O presente decreto-lei produz efeitos no dia 1 de janeiro de 2022.","Este decreto-lei estabelece a definição e uso do termo «couro» e seus derivados ou sinónimos como denominação da composição dos produtos fabricados e colocados no mercado nacional, a considerar na etiquetagem, marcação e publicitação dos materiais.","Cria-se uma definição harmonizada do termo «couro», através da especificação de todas as características, bem como das normas técnicas a observar, e estabelece as condições em que aquele termo (ou os seus derivados) pode ser utilizado pelos produtores e fabricantes.
Proíbe-se a utilização dos termos «couro», «pele», «pele curtida», «couro revestido», entre outros, seus derivados ou sinónimos, como forma de designação de quaisquer outros materiais que não cumpram as características definidas, na venda e publicitação de produtos.
A fiscalização compete à Autoridade de Segurança Alimentar e Económica (ASAE) enquanto autoridade de fiscalização do mercado.","Contribui-se para uma concorrência leal entre os operadores económicos, privilegiando a escolha esclarecida e informada por parte dos consumidores.
Garante-se aos fabricantes os meios legais que lhes permitam evidenciar a autenticidade dos produtos que, direta ou indiretamente, colocam no mercado.",O presente decreto-lei produz efeitos no dia 1 de janeiro de 2022.,"Decreto-Lei n.º 3/2022, de 4 de janeiro"
https://data.dre.pt/eli/dec-lei/4/2022/01/04/p/dre,"O que é?
Este decreto-lei altera valores a transferir para municípios no âmbito do processo de descentralização no domínio da cultura.
O que vai mudar?
O diploma desenvolve o quadro de transferência de competências no que respeita aos valores a transferir para os municípios de Almeida, Belmonte, Estremoz, Mêda e Nazaré.
Que vantagens traz?
Assegura-se o financiamento dos municípios com a atribuição dos recursos financeiros adequados ao exercício de competências na área da cultura.
Quando entra em vigor?
Este Decreto-Lei entra em vigor no dia 5 de janeiro de 2022.",Este decreto-lei altera valores a transferir para municípios no âmbito do processo de descentralização no domínio da cultura.,"O diploma desenvolve o quadro de transferência de competências no que respeita aos valores a transferir para os municípios de Almeida, Belmonte, Estremoz, Mêda e Nazaré.",Assegura-se o financiamento dos municípios com a atribuição dos recursos financeiros adequados ao exercício de competências na área da cultura.,Este Decreto-Lei entra em vigor no dia 5 de janeiro de 2022.,"Decreto-Lei n.º 4/2022, de 4 de janeiro"
https://data.dre.pt/eli/dec-lei/1/2022/01/03/p/dre,"O que é?
Este decreto-lei altera o regime de avaliação de incapacidade das pessoas com deficiência, agilizando os procedimentos no âmbito da emissão do atestado médico de incapacidade multiuso.
O que vai mudar?
O diploma procede à agilização de procedimentos no âmbito da emissão do atestado médico de incapacidade multiuso, nomeadamente a sua emissão por via informática.
Adicionalmente, aprova-se um regime transitório e excecional de emissão pelas juntas médicas do atestado médico de incapacidade multiúso de avaliação das incapacidades das pessoas com deficiência, permitindo que a atribuição destes atestados possa ser efetuada sem a avaliação física presencial do requerente quando estejam em causa determinadas patologias.
Que vantagens traz?
Cumprimento da missão constitucional de proteção e promoção das pessoas com deficiência;
Implementação de soluções que promovem uma maior flexibilidade do modelo de avaliação de incapacidade das pessoas com deficiência, designadamente tornando a avaliação de incapacidade mais célere.
Quando entra em vigor?
Este Decreto-Lei entra em vigor no dia 28 de fevereiro de 2022.","Este decreto-lei altera o regime de avaliação de incapacidade das pessoas com deficiência, agilizando os procedimentos no âmbito da emissão do atestado médico de incapacidade multiuso.","O diploma procede à agilização de procedimentos no âmbito da emissão do atestado médico de incapacidade multiuso, nomeadamente a sua emissão por via informática.
Adicionalmente, aprova-se um regime transitório e excecional de emissão pelas juntas médicas do atestado médico de incapacidade multiúso de avaliação das incapacidades das pessoas com deficiência, permitindo que a atribuição destes atestados possa ser efetuada sem a avaliação física presencial do requerente quando estejam em causa determinadas patologias.","Cumprimento da missão constitucional de proteção e promoção das pessoas com deficiência;
Implementação de soluções que promovem uma maior flexibilidade do modelo de avaliação de incapacidade das pessoas com deficiência, designadamente tornando a avaliação de incapacidade mais célere.",Este Decreto-Lei entra em vigor no dia 28 de fevereiro de 2022.,"Decreto-Lei n.º 1/2022, de 3 de janeiro"
